"Gene","GeneSet","Median_Tumor","Median_Normal","LogFC","p_value","adj_p"
"PTGS2","GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_UP",6.6453368152343,9.62640503992584,-2.98106822469154,1.11957067652054e-40,3.99846670185907e-40
"PTGS2","GSE3982_NKCELL_VS_TH2_DN",6.6453368152343,9.62640503992584,-2.98106822469154,1.11957067652054e-40,3.99846670185907e-40
"PTH1R","GSE10325_MYELOID_VS_LUPUS_MYELOID_UP",6.46286221021617,8.64040876076129,-2.17754655054512,1.91137574374081e-44,1.33113667867664e-43
"PTH2R","GSE37301_HEMATOPOIETIC_STEM_CELL_VS_COMMON_LYMPHOID_PROGENITOR_UP",5.76016623179306,7.57850425437173,-1.81833802257867,4.10355306591025e-32,1.56900558402451e-31
"PTHLH","GSE20715_0H_VS_48H_OZONE_LUNG_DN",7.31483871085464,8.81398327233874,-1.4991445614841,5.19552632144422e-19,1.10543113222218e-18
"PTK6","GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP",10.1082899339632,8.20905310057463,1.89923683338857,5.50590439627943e-37,2.89784441909444e-36
"PTN","GSE17721_CTRL_VS_LPS_1H_BMDC_DN",9.02063898402706,12.7633150278697,-3.74267604384264,2.75391492810715e-35,1.2056027574158e-34
"PTPN14","GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_UP",11.4251883399524,13.3782963989088,-1.9531080589564,8.29630625595593e-56,7.05186031756254e-55
"PTPN21","GSE45365_HEALTHY_VS_MCMV_INFECTION_BCELL_IFNAR_KO_UP",9.83472585118972,11.3178342640329,-1.48310841284318,9.57666162287563e-58,1.47333255736548e-56
"PTPRB","GSE9316_IL6_KO_VS_IFNG_KO_INVIVO_EXPANDED_CD4_TCELL_UP",10.148552561481,12.0391060392445,-1.8905534777635,4.58987982113364e-46,3.27848558652403e-45
"PTPRM","GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_UP",11.1517945728744,12.6146441661212,-1.4628495932468,3.69022598739791e-39,1.58765536667119e-38
"PTPRN","GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_UP",5.38840359367168,3.78155744801826,1.60684614565342,3.11239005185247e-30,1.17648343960024e-29
"PTPRQ","GSE37301_PRO_BCELL_VS_CD4_TCELL_DN",4.26316782992128,7.24233663360021,-2.97916880367893,1.75481478944359e-37,1.20643516774247e-36
"PTPRZ1","GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP",5.58765695273642,9.72405997058151,-4.13640301784509,3.44307083960981e-38,1.67114901727403e-37
"PTTG1","QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_28D_PEAK_T_CELL_RESPONSE_14DY_NEGATIVE",10.120083731379,7.1404055420563,2.9796781893227,3.37151195530417e-61,4.15819807820848e-60
"PTX3","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP",5.79312394694977,8.87860593757894,-3.08548199062917,5.25980138300946e-38,2.49214398861639e-37
"PVT1","GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",9.92220586250514,8.87292465819486,1.04928120431028,7.13488536616547e-33,2.80299067956501e-32
"PXDC1","GSE32533_WT_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN",10.3584090690618,11.7005450940233,-1.3421360249615,3.63987234466026e-36,1.73327254507632e-35
"PYCARD","GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP",10.3482178772745,8.93699743616506,1.41122044110944,1.52426550215593e-29,2.90854743778733e-29
"PYCR1","HOEK_B_CELL_2011_2012_TIV_ADULT_3DY_UP",11.7947607281398,9.61551975757113,2.17924097056867,1.44075271152725e-57,1.14172563695181e-56
"PYCR3","GSE40274_CTRL_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",10.6366884975852,9.12114482833588,1.51554366924932,6.09516024614073e-52,7.03287720708546e-51
"PYDC1","GSE9960_HEALTHY_VS_SEPSIS_PBMC_UP",5.19592532066178,3.86254551524752,1.33337980541426,1.30282048469794e-12,2.527471740314e-12
"PYGM","GSE10273_HIGH_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_DN",5.72665918181669,8.27562302981299,-2.5489638479963,1.09399391964181e-58,1.4513652667248e-57
"PYGO1","GSE37301_HEMATOPOIETIC_STEM_CELL_VS_COMMON_LYMPHOID_PROGENITOR_UP",8.07264496870151,9.28947090661392,-1.21682593791241,7.9339142556246e-30,2.76270228544071e-29
"PYROXD2","GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP",8.8472724157455,10.3110199137935,-1.463747498048,5.83167118171098e-40,2.53550920943956e-39
"PZP","GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_UP",4.44644928646887,5.78493760128503,-1.33848831481616,6.17323622685947e-43,4.70115681891605e-42
"QKI","GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN",12.1453205269225,13.2520460376857,-1.1067255107632,6.469238179e-41,2.5876952716e-40
"QPRT","GSE3982_MEMORY_CD4_TCELL_VS_TH1_DN",10.0574266539828,8.94431790961692,1.11310874436588,1.21878190600855e-12,1.90014816842278e-12
"RAB19","VAN_DEN_BIGGELAAR_PBMC_PREVNAR_9MO_INFANT_STIMULATED_VS_UNSTIMULATED_9MO_UP",7.93904055505413,6.68728576162512,1.25175479342901,1.98559484866338e-34,3.45439103808561e-34
"RAB25","GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP",12.6590612244738,11.3256988470218,1.333362377452,4.46315323446879e-46,3.4160288217665e-45
"RAB26","GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP",8.69812788248529,6.34510322443664,2.35302465804865,9.48446866429091e-48,4.40350330842078e-47
"RAB31","GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP",13.0994877891504,11.8918183267726,1.2076694623778,2.65942149005849e-28,7.59834711445284e-28
"RAB3A","GSE3982_DC_VS_TH1_DN",8.327185830875,7.31937283156162,1.00781299931338,2.03817380782664e-36,6.95790368878751e-36
"RAB3C","GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_UP",5.80955111119496,8.19157835466075,-2.38202724346579,6.54483308949987e-34,2.94517489027494e-33
"RAB6B","GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_DN",8.21253491576632,9.71000383197195,-1.49746891620563,1.4150582062726e-33,5.33984228782114e-33
"RAB7B","GSE9988_ANTI_TREM1_VS_VEHICLE_TREATED_MONOCYTES_UP",8.52172157547558,9.84037564059996,-1.31865406512438,6.70330970472971e-35,3.51470833166909e-34
"RAB9B","GSE9946_IMMATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN",6.88319184664244,7.90051169740716,-1.01731985076472,7.56525975783878e-34,2.926561011585e-33
"RABEP2","GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_DN",10.7876590859368,9.74154137584067,1.04611771009613,2.23399984986386e-35,1.15227360677189e-34
"RABIF","GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP",10.5406079822998,9.41512379972399,1.12548418257581,2.07484063464741e-60,5.18710158661853e-59
"RAC3","GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_UP",9.91012058549018,8.83073118036772,1.07938940512246,1.48739527223158e-27,3.86722770780211e-27
"RACGAP1","GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP",11.2526913863117,9.51267134708388,1.74002003922782,3.09441571292902e-56,1.08575989927334e-55
"RAD51","VAN_DEN_BIGGELAAR_PBMC_PREVNAR_9MO_INFANT_STIMULATED_VS_UNSTIMULATED_9MO_UP",8.99161059802407,6.57084667022354,2.42076392780053,7.05484478658045e-58,2.48879246637699e-57
"RAD51AP1","GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP",9.13616312129477,7.26833707080133,1.86782605049344,3.5575760152147e-54,1.03118145368542e-53
"RAD54B","GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP",7.20820357416169,5.7774378919519,1.43076568220979,2.20284032306481e-53,6.20518400863327e-53
"RAD54L","HOEK_NK_CELL_2011_2012_TIV_7D_VS_0DY_ADULT_7D_DN",7.93263781731492,5.80602869693443,2.12660912038049,7.4407219131932e-54,2.0196245192953e-53
"RADIL","GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_DN",7.56031395438103,8.72307002131909,-1.16275606693806,1.13600264333147e-22,2.97426146617694e-22
"RADX","GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_DN",6.18346764975643,7.41250173547059,-1.22903408571416,4.49738274071025e-21,1.36997197332404e-20
"RAG1","GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP",6.13086064774405,7.27510785664848,-1.14424720890443,5.76700508139744e-40,1.91272335199682e-39
"RAI2","GSE7852_LN_VS_FAT_TCONV_DN",9.84128755090138,11.3085787238849,-1.46729117298352,6.33504183959543e-22,1.51888352539698e-21
"RAMP1","GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_DN",8.69107260676975,6.51626163729012,2.17481096947963,1.20985200237895e-36,5.14830639310191e-36
"RAMP2-AS1","GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_DN",7.36132146724838,8.55571127816274,-1.19438981091436,4.01671761844946e-19,1.12231815809617e-18
"RANBP3L","GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_DN",7.59985747498406,8.68871856176444,-1.08886108678038,2.2773550221337e-12,4.190333240726e-12
"RAPGEF3","GSE2405_S_AUREUS_VS_UNTREATED_NEUTROPHIL_DN",9.4318319879159,11.3208416256775,-1.8890096377616,1.0015759235985e-50,3.76063412822834e-50
"RARA","GSE7509_UNSTIM_VS_FCGRIIB_STIM_DC_UP",12.2252772056754,11.198637949186,1.0266392564894,5.41856598895586e-24,1.45050843396665e-23
"RARB","GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_KO_LIVER_UP",8.3735380555512,9.80171678243735,-1.42817872688615,1.44475977591801e-30,5.32420732236452e-30
"RARRES1","GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN",9.58376415119182,11.1767869853524,-1.59302283416058,2.66067143324856e-18,4.62725466651923e-18
"RARRES2","GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_NK_CELL_UP",10.8925560717637,12.2464522976622,-1.3538962258985,1.01242850341317e-21,2.34271246720025e-21
"RASA4","GSE7831_1H_VS_4H_CPG_STIM_PDC_DN",5.51496877539614,6.69061152672499,-1.17564275132885,9.13486750307136e-37,3.82886999596821e-36
"RASAL1","GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP",6.81442590338798,7.82204041450602,-1.00761451111804,0.00139270412187859,0.00169841966082754
"RASD1","GSE23568_ID3_KO_VS_WT_CD8_TCELL_UP",9.36611130662168,11.501564050295,-2.13545274367332,1.21186049306773e-32,3.63558147920319e-32
"RASGEF1C","GSE12484_HEALTHY_VS_PERIDONTITIS_NEUTROPHILS_UP",4.05498855680002,6.37406259702938,-2.31907404022936,2.55589967426695e-36,1.69176216534812e-35
"RASGRF2","GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_UP",9.21747415966269,10.4541763430148,-1.23670218335211,1.42040152169152e-24,4.07321024602717e-24
"RASGRP2","GSE22103_UNSTIM_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_DN",7.41529097696004,8.57753029325699,-1.16223931629695,5.41430377093532e-23,1.37070981542666e-22
"RASGRP2","GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_DN",7.41529097696004,8.57753029325699,-1.16223931629695,5.41430377093532e-23,1.37070981542666e-22
"RASIP1","GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_DN",9.059450449427,10.8189068756693,-1.7594564262423,3.22155012637648e-47,2.0134688289853e-46
"RASL10A","HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN",5.62954027628792,7.12929681120357,-1.49975653491565,3.10438451334104e-24,8.48531766979885e-24
"RASL11A","GSE6259_CD4_TCELL_VS_CD8_TCELL_UP",8.04741905431469,9.43509504684549,-1.3876759925308,3.23697082224388e-31,9.12237231723274e-31
"RASL12","GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP",8.6348004104844,10.0441555055896,-1.4093550951052,4.24121737099991e-45,2.55758259645146e-44
"RASSF6","GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_DN",8.63862156703185,10.422148344687,-1.78352677765515,6.6016700332859e-20,1.49287765525442e-19
"RASSF7","GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_UP",10.494131671666,9.1553200954817,1.3388115761843,7.07671859851014e-38,2.81624515654996e-37
"RASSF9","GSE13411_NAIVE_VS_MEMORY_BCELL_UP",7.14233567722951,9.61521801422167,-2.47288233699216,1.46824976722218e-56,2.15719773491874e-55
"RBBP8NL","GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_DN",8.85553766872887,7.30946500016472,1.54607266856415,7.80173202450858e-38,5.90005984353461e-37
"RBM20","GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN",6.36740295886642,7.52357009982505,-1.15616714095863,4.59789706381992e-17,8.28449921408995e-17
"RBMS1","GSE3039_NKT_CELL_VS_B2_BCELL_DN",11.6268491520306,12.6447320953983,-1.0178829433677,2.89438434647561e-39,1.6940661322019e-38
"RBMS2","GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_12MO_CORRELATED_WITH_ANTIBODY_RESPONSE_NEGATIVE",11.1028992702441,12.1439608592834,-1.0410615890393,9.83909506521113e-57,4.91954753260556e-56
"RBMS3","GSE25087_TREG_VS_TCONV_FETUS_UP",9.35119701027554,11.7526441081085,-2.40144709783296,1.08529424191149e-62,5.3450741414141e-61
"RBP4","GSE20715_0H_VS_48H_OZONE_LUNG_DN",7.05590134041696,12.6395111630191,-5.58360982260214,9.72774626104636e-52,7.78219700883709e-51
"RBP7","GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP",8.78479683826955,11.2592155620955,-2.47441872382595,2.00680738015956e-49,1.28824086661856e-48
"RBPMS","GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_DN",11.6307363520313,12.6664232650201,-1.0356869129888,3.97916879003427e-41,1.8948422809687e-40
"RBPMS2","GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN",7.4415382147731,8.75178641915016,-1.31024820437706,1.24642976132164e-21,3.04007258858936e-21
"RCAN1","GSE3982_MEMORY_CD4_TCELL_VS_TH1_DN",11.1143666581013,13.4944085384763,-2.380041880375,7.71380494858344e-47,3.91623943543467e-46
"RCAN2","GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_UP",9.33878486086771,10.4138200606735,-1.07503519980579,2.46694750046922e-31,8.46418194126508e-31
"RCBTB2","GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP",9.50251850473918,10.7393341440503,-1.23681563931112,4.1689932340519e-60,3.33519458724152e-59
"RCC1","GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_UP",11.5338766881847,10.5127029357846,1.0211737524001,2.30954865952529e-41,6.50577087190223e-41
"RCSD1","GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_DN",9.92101706994876,10.9625851690575,-1.04156809910874,5.04019930927781e-32,1.34405314914075e-31
"RDH5","GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN",4.91881245295323,8.17700657870773,-3.2581941257545,2.70929513051311e-57,3.57626957227731e-56
"RDM1","GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP",5.85668909529113,3.98566650487943,1.8710225904117,9.36698554240405e-55,4.48629307557247e-54
"RECK","GSE33424_CD161_HIGH_VS_NEG_CD8_TCELL_DN",9.62708209452661,11.3734084849641,-1.74632639043749,2.55585902007564e-51,2.03446377998021e-50
"RECQL4","GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_DN",10.1144021814807,7.81636860877261,2.29803357270809,8.41152671711903e-59,4.80658669549659e-58
"REEP4","GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN",10.5022551878033,9.29821972571469,1.20403546208861,3.83357671711141e-46,1.66677248570061e-45
"RELN","GSE25846_IL10_POS_VS_NEG_CD8_TCELL_DAY7_POST_CORONAVIRUS_BRAIN_UP",6.28783051291108,10.2156852953662,-3.92785478245512,6.44760569231865e-58,1.38981722701091e-56
"RELT","GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_UP",8.12286248729336,6.74547969775075,1.37738278954261,7.88528368227442e-45,6.54014705412173e-44
"REM1","GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN",5.79843218578254,7.00777737336863,-1.20934518758609,4.51357183495112e-35,1.27142868590172e-34
"RERGL","GSE3982_EOSINOPHIL_VS_DC_UP",5.11572891698082,9.13452968830481,-4.01880077132399,6.27976748991327e-60,2.49934746098548e-58
"RET","GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_UP",10.7419175828765,8.49570253179496,2.24621505108154,7.8624755622703e-18,1.46962160042435e-17
"REV3L","GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_UP",10.5399914296332,11.652454680892,-1.1124632512588,4.62167250622202e-37,1.87881034492069e-36
"REXO6P","GSE26928_EFF_MEM_VS_CENTR_MEM_CD4_TCELL_UP",3.29748051310178,4.30733392718414,-1.00985341408236,8.78596840384515e-49,1.18610573451909e-47
"RFTN2","GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_DN",7.8266723188716,9.05191973514913,-1.22524741627753,4.31813863648835e-37,1.43937954549612e-36
"RFX6","GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_DN",3.41967091072316,5.59878532893032,-2.17911441820716,2.81713396815141e-27,1.03548708018538e-26
"RGCC","GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_UP",9.83791266801845,11.4129738266529,-1.57506115863445,2.48225094738491e-48,1.03427122807704e-47
"RGL1","GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_DN",10.2673356188547,11.8149687474945,-1.5476331286398,1.22417745555675e-53,5.91188137073747e-53
"RGMA","GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UP",8.79763444323953,11.1434208596657,-2.34578641642617,1.21896159735319e-38,7.31376958411917e-38
"RGN","GSE10273_LOW_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_UP",5.76520913912132,8.75612050466971,-2.99091136554839,2.87697555818608e-51,2.30158044654886e-50
"RGPD8","OSMAN_BLOOD_CHAD63_KH_AGE_18_50YO_HIGH_DOSE_SUBJECTS_24HR_DN",6.10358596312422,7.13907277889395,-1.03548681576973,8.55305425262073e-34,5.88940103075714e-33
"RGR","GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN",3.25515280317712,4.36850717150668,-1.11335436832956,1.71750000945405e-29,5.69637503135592e-29
"RGS19","GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN",9.9643800820381,8.95799487552679,1.00638520651131,5.28967376975949e-39,3.18983357630951e-38
"RGS2","GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP",10.0682739639122,12.393555743783,-2.3252817798708,1.4742338475153e-43,7.02016117864427e-43
"RGS4","GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_NK_CELL_UP",9.03830746306743,7.46965321521791,1.56865424784952,2.70872703986038e-25,7.09258790700283e-25
"RGS5","GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_UP",12.5832781648125,13.6972775831588,-1.1139994183463,4.36703844072355e-26,1.24148664243427e-25
"RGS6","GSE16266_CTRL_VS_LPS_STIM_MEF_DN",5.47709553992647,8.29995054964355,-2.82285500971708,2.51099032960577e-54,3.25121407145747e-53
"RGS7BP","GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP",4.64835435474104,6.82643473557409,-2.17808038083305,2.68169828822053e-46,2.82284030339003e-45
"RHBDL1","GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_UP",7.43045326715233,5.77829245753196,1.65216080962037,1.11924830908114e-33,4.44590300551675e-33
"RHBDL3","GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_DN",5.95757501760317,7.03212583349433,-1.07455081589116,8.22888055712448e-12,1.46944295662937e-11
"RHBDL3","GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_DN",5.95757501760317,7.03212583349433,-1.07455081589116,8.22888055712448e-12,1.46944295662937e-11
"RHBG","GSE10273_LOW_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_UP",5.44237442805136,4.174548148957,1.26782627909436,1.79135698255194e-26,5.19233907986069e-26
"RHCG","GSE40274_FOXP3_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",4.44050766266103,5.89314467962883,-1.4526370169678,2.2508588407451e-15,4.75181310823966e-15
"RHOJ","GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_UP",9.38282871649037,11.1830016494729,-1.80017293298253,3.38714885584696e-61,1.12904961861565e-59
"RHOU","GSE20715_0H_VS_48H_OZONE_LUNG_DN",10.0638720408023,11.8878495247902,-1.8239774839879,6.50418685932904e-50,4.81791619209559e-49
"RHOXF1","GSE26488_WT_VS_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN",3.88871127095592,5.34067520097012,-1.4519639300142,8.27330550701404e-46,1.0589831048978e-44
"RHPN1","GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_UP",11.0600812045896,9.07563704257192,1.98444416201768,1.93328209407955e-49,1.87804546282014e-48
"RHPN1-AS1","GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_UP",8.00840069658331,6.65135801665359,1.35704267992972,1.63330050617618e-48,1.40605869662124e-47
"RIBC2","GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_DN",7.55666432248597,6.26817558343014,1.28848873905583,1.12177128040095e-42,5.90405937053132e-42
"RIC3","GSE9988_LPS_VS_LOW_LPS_MONOCYTE_UP",6.62875319921965,9.5448787586233,-2.91612555940365,1.49538255783963e-38,8.35654958792737e-38
"RIIAD1","GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_DN",5.14629594837117,3.79877765244425,1.34751829592692,4.64708753869115e-28,1.77840465422988e-27
"RIMBP2","GSE17301_IFNA2_VS_IFNA2_AND_ACD3_ACD28_STIM_CD8_TCELL_DN",4.57807424563982,6.59013934600818,-2.01206510036836,1.24370831355635e-46,9.51915209221975e-46
"RIMS3","GSE45365_WT_VS_IFNAR_KO_BCELL_DN",8.18161725072657,10.1125662315708,-1.93094898084423,1.16235873395835e-40,3.34618423412253e-40
"RIMS4","GSE30083_SP1_VS_SP3_THYMOCYTE_DN",8.57783045884447,6.48196873397625,2.09586172486822,2.03708779241374e-10,3.63765677216739e-10
"RIPK4","GSE3982_DC_VS_EFF_MEMORY_CD4_TCELL_UP",9.1028588231416,10.4848580078909,-1.3819991847493,9.26332030528406e-17,1.90041313479539e-16
"RIPPLY3","GSE2405_0H_VS_6H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN",7.03252587444463,4.9190819988791,2.11344387556553,2.31824519519092e-41,1.26859528736837e-40
"RMI1","QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_28D_PEAK_T_CELL_RESPONSE_14DY_NEGATIVE",10.165709668165,9.1191118295782,1.0465978385868,6.30822987591216e-48,1.795419272375e-47
"RMI2","SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_HIGH_VS_LOW_RESPONDERS_MEDIUM_HIGH_ADVERSE_EVENTS_SCORE_1DY_TRANSIENT_UP",9.6386117269745,7.29927814346816,2.33933358350634,3.45434116572219e-60,3.45434116572219e-59
"RNASE1","GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN",12.1515882113735,13.4448760754791,-1.2932878641056,5.88541934158163e-17,1.00605458830455e-16
"RNASE4","GSE9239_CTRL_VS_TNF_INHIBITOR_TREATED_DC_DN",5.35536427783284,6.49274735658226,-1.13738307874942,1.55674803605713e-28,4.78999395709887e-28
"RNASE7","GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_DN",4.16580831751376,7.15207667012276,-2.986268352609,1.66927235443212e-45,1.51069148076107e-44
"RND1","GSE6259_CD4_TCELL_VS_CD8_TCELL_UP",9.78013574569285,8.06366331781382,1.71647242787903,1.46582591264191e-20,2.86993283948837e-20
"RND3","GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_DN",10.9691081636114,12.7757895280327,-1.8066813644213,1.05439948050854e-47,4.79272491140245e-47
"RNF112","GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_UP",4.83149457957619,5.9421319416036,-1.11063736202741,1.13696017599101e-30,3.77091791703683e-30
"RNF125","HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN",9.13236009467884,10.4631026628764,-1.33074256819756,7.52075034415984e-45,4.35411862030307e-44
"RNF128","GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP",7.46482563127638,9.32802250143205,-1.86319687015567,1.27126601257802e-17,2.55563786033725e-17
"RNF145","GSE40184_HEALTHY_VS_HCV_INFECTED_DONOR_PBMC_UP",10.9490322278758,12.2602012550484,-1.3111690271726,2.35365326530072e-41,1.5108935477253e-40
"RNF150","GSE7768_OVA_ALONE_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_UP",8.67187588055461,11.573412542253,-2.90153666169839,1.35914950686126e-57,1.81323259806733e-56
